text,ref,translated,similarity_score,language_pair,source_lang,target_lang,model,file_path,similarity_score_pct,Unnamed: 2,Unnamed: 3
"Nsɛm bi a ekuo no de too dwa mu no, wɔkaa sɛ, wɔgye tom sɛ fangoo boɔ ayɛ den wɔ ɔman yi mu baabiara deɛ, nanso ɛsɛ sɛ aban no hunu sɛ ɛpokorɔ adwuma no nte sɛ nnwuma nkaeɛ no a wɔtumi yɛ no berɛ biara no.","The group continued that, they agree that the price of the fuel is expensive but the government should subsidies the price for them because seasonal variation of their work","Some of the issues the group raised in the discussion, they said, they believe that the cost of fuel has become expensive everywhere in the country, but the government needs to understand that the petroleum sector is not like other jobs that can be done at any time.",0.66015625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,66.015625,,
"Nipa no bɛtaa adwonsɔ bebree, afei sukɔm ne ɛkɔm taa di no ntɛntɛm so.","The person will have much frequent urinal discharge, then frequent thirst and hunger.","The person caught many fish, but now thirst and hunger frequently trouble him.",0.4140625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,41.40625,,
"Wɔkyerɛ sɛ, yei bɛtumi aboa ama dwonsɔtwaa mu yareɛ a apemfoɔ taa nya no, wɔatumi akwati.","This is said to help prevent urinary tract disease, which is common in pregnant women.",They indicate that this could help prevent thousands of people from contracting a disease that they commonly suffer from.,0.4501953125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,45.01953125,,
"Nanso sɛdeɛ ɛbɛyɛ a wobɛhunu wo gyinabea ntɛm nti, bɔ mmɔden hunu wo dɔkota ntɛm so berɛ a wobɛhunu badwoa yi no, na woatumi ako atia yadeɛ no ntɛm so.","But in order to know your status quickly, try to see your doctor as soon as you notice these symptoms, so that you can fight the disease quickly.","But in order to find out your status quickly, try to see your doctor as soon as you notice this lump, so that you can fight the disease early.",0.73876953125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,73.876953125,,
N’abusua ne n’agyapadeε.,His family is his properties.,His/her family is his/her inheritance.,0.7216796875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,72.16796875,,
"Afei nso, ɛsɛ sɛ wɔyɛ nhwehwɛmu kɔ akyiri na wɔhunu sɛdeɛ ɔmanfoɔ asetena teɛ, na ama wɔatumi de nneɛma a ɛbɛma wɔn astena atu mpɔn no ama wɔn.","and again, they have to do a comprehensive research to know more about the life of the people, so it can guide them to provide good developmental project for the people.","Now also, they need to do research going back to find out how the citizens' living conditions are, so that they can provide them with things that will improve their living standards.",0.6669921875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,66.69921875,,
"Kwadu so mfasoɔ foforɔ nso ne sɛ, ɛwɔ nnuanennuro bi a wɔfrɛ no faeba a ɛboa si ayamtim ano kwan.",Another benefit of quail is that it contains fiber which helps prevent asthma.,Another new benefit of banana is that it contains certain compounds called flavonoids which help to prevent stomach ulcers.,0.28564453125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,28.564453125,,
Afei yɛhunu bamkyiniɛ a Nyankontɔn ahosuoa ahodoɔ no bi wɔ mu a na ɛkyerɛ bɛn a saa hene no ne ne man bɛn Onyankopɔn.,A king's umbrella bearing some colors of the rainbow denotes the closeness of that king and his people to God.,Now we will see some of the various characteristics that the rainbow contains and what they indicate about the relationship between that king and his people before God.,0.74658203125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,74.658203125,,
"Nwiram adwuma binom te sɛ kuayɔ, ahayɔ ne abɛtwa ne adwuma titire a na yɛn nananom yɛ.","Our ancestors worked primarily in the forest doing things like farming, hunting, and tapping palms for wine.","Some farming activities like weeding, harvesting and palm nut cutting were the main work that our ancestors did.",0.7822265625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,78.22265625,,
"Okuani bi a wɔfrɛ no Stephen Beyuo bɔ abubuo aberɛ nyinaa sɛ, deɛ ɛsoso no adaeɛ bɔne wɔ kuayɛ mu ne sɛ ɔbɛyɛ awie ama nnɔbaeɛ no aba na ɔnnya kaa mma no nkɔfa, ɛsiane kwan no nti.",A farmer named Stephen Beyuo always laments that his worst nightmare in farming is to finish the crop and not have enough money to take it because of the road.,"A farmer called Stephen Beyuo always complains that what worries him most in farming is that he will finish working to get the harvest and then not get vehicles to come and carry it, because of the road.",0.89013671875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,89.013671875,,
"Martin Kpebu a ɔyɛ ankorɛankorɛ mmaranimni a ɔrepem so sɛ ɛsiane ahokyerɛ ne ahohiahia a ɛrekɔ so wɔ Ghana nti, Ↄmampanin Akufo-Addo bɛsiane afiri ne dibea no so na ɔtaa saa atuateɛ yi akyi.","Martin Kpebu, a private legal practitioner, is pushing for the resignation of President Akufo-Addo over Ghana’s current economic woes.","Martin Kpebu, a private legal practitioner who is pushing for President Akufo-Addo to step down due to the ongoing hardship and suffering in Ghana, has backtracked and is now supporting this decision.",0.7392578125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,73.92578125,,
"Awodeԑ ano no wᴐ ᴐfa bi a ԑwᴐ ᴐkwan a ԑda kᴐ “ᴐbaa” no kwan no mu, ne deԑ ԑda awodeԑ no kwan no mu ankasa.","The cervix is located on the side of the opening to the “woman’s” opening, and the one that actually lies inside the opening of the birth canal.","The entrance of the vagina has a part that is on the path leading to the ""woman's"" path, and that which is on the path of the vagina itself.",0.55126953125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,55.126953125,,
"Ɔhaw foforɔ nso ne sɛ, ɔbaa bi anhunu yadeɛ yi mu biara ntɛm ansɔ ano na ɔde nyinsɛn a, ɛbɛtumi anya nsunsuansoɔ wɔ abɔfra a ɔnyem noɔ no so ma mpo ɛtumi bɔ akɔkoa no anifira berɛ wawo noɔ no.","Another problem is that, if a woman does not detect any of these diseases early and becomes pregnant, it can affect the unborn child and even cause blindness at birth.","Another problem is that, if a woman does not recognize the symptoms of this disease early enough and she becomes pregnant, it can have complications on the unborn child and can even cause the baby to be born blind.",0.892578125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,89.2578125,,
"Ↄkyerɛ mu a, ɔman no asie sika kɔkɔɔ pii a wɔbɛtumi de adi nsesa agye fangoo sɛdeɛ ɛbɛyɛ a fangoo boɔ a ahuri kɔ soro no so bɛte.","He explained that, the country has enough gold to trade for oil in order to reduce the hike in the price of oil.","In summary, the country has reserved a lot of gold that can be used to buy foreign exchange in order to stabilize the exchange rate should the value of the foreign currency rise.",0.6611328125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,66.11328125,,
Nsuo fitaa bi firi wɔn ase ba.,there is whitish water color coming from their vagina.,Some white liquid comes from beneath them.,0.60888671875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,60.888671875,,
"Deɛ nti a ɛte saa ne sɛ, sohyia midia rekyerɛ mmabunu dodoɔ no ara ɔbra a aporɔ na ɛmfata Ɔkani ba.","This is because, social media is training the most of the youths a life which doesn't fit an Akan child.","The reason why it is so is that, social media is showing the majority of young women a lifestyle that is foreign and unbecoming of an African child.",0.60986328125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,60.986328125,,
"Ɛtɔ da mpo a, na wɔtumi de nkyene gu mu toto we no saa ara.",Sometimes it could even be eaten with salt in the same way.,"Even on the day it falls, they can still add salt to it and chew it just like that.",0.64453125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,64.453125,,
Saa dwumadie yi kɔɔ so ara nyinieε ama mpo εnnε wokɔ aman ahodoɔ so na wobɔ saa dwumadie no din a afoforɔ bεhunu dwumadie korɔ.,This service continued to grow so that even today you go to different countries and mention the name of the service that others will see the same service.,This work continued to grow so much that even today you can go to different countries and mention the name of this work and others will recognize the same work.,0.51904296875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,51.904296875,,
"Sɛ saa nnipa baanu yi bu wɔn ani gu wei so ware a, mmɔfra baanan a wɔbɛwo biara mu no, ɛmu baanu gyɛnotaopo bɛyɛ AS (deɛ ɛho ate kyema kakra), na baanu a aka no nso deɛ ayɛ SS (deɛ ate kyema pa ara).","If these people get married, with all the four children they will produce, two of them will have AS genotype ( half defect), and the other two will be SS ( full defect).","If these two people decide to marry each other, out of every four children they will have, two will be AS carriers (which is relatively mild), and the remaining two will be SS (which is the most severe form).",0.71533203125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,71.533203125,,
"Ԑno nti, ԑhia pa ara sԑ wode nnuane a ԑbԑboa ama w’adene no asi pi asi ta bԑka wo nnuane ho.",That is why it is very essential to include foods that helps the brain in your diet.,"Therefore, it is very necessary that you include foods that will help your kidneys function properly in your diet.",0.3759765625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,37.59765625,,
"Kane a na akuafoɔ mfa nnuro ngugu wɔn nsase ne wɔn nnɔbaeɛ so no, na wɔtumi nya nhabamma, atosodeɛ ne nnuaba binom di de sa wɔn ho yareɛ.","In the past, farmers did not apply pesticides to their lands and crops, and they could eat certain vegetables, fruits, and herbs for healing","When farmers did not apply medicines on their farms and crops, they were able to get some leaves, roots and fruits to cure their illnesses.",0.78173828125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,78.173828125,,
"Sԑ mfidie mu nkanea ne ᴐhyew kᴐ obi mu pii a, ᴐnya ayamkuro.","If too much outdoor light and heat gets into a person, he gets a cold.","If electrical sparks enter someone's body frequently, they will get cancer.",0.372802734375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,37.2802734375,,
"Afei nso, sɛ wohunu hankɛkyifu a bese, nkosua, aburo, ɛmo ne nneɛma binom a ɛtete saa gugu soɔ wɔ nkwantannan so a, na ɛreka sɛ obi abɛyi ne tiri mmusuo.","Another sign of a ritual to banish ill luck was a handkerchief placed near a four-way intersection containing kola nuts, eggs, corn, rice, and other similar foods.","Now also, if you see scattered cowries, kola nuts, eggs, corn, rice and some other things like that scattered at a crossroads, it is saying that someone has come to remove a curse from their head.",0.6708984375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,67.08984375,,
"Yei nti, na wɔde yɛ nkwan binom te sɛ abunuabunu ne abɛnkwan.","For this reason, it was used in some dishes such as bread and butter.","Because of this, it is used to make some soups such as egusi soup and palm nut soup.",0.56201171875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,56.201171875,,
Wei na yɛfrɛ no sɛ kooko no.,This is what is referred to as piles.,This is what we call the porridge/red.,0.424560546875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,42.4560546875,,
Nsɛnkyerɛnne a ɛkasa a anka yɛde di dwuma kane no nhyɛ da nni hɔ bio nanso ɛnkyerɛ sɛ wɔmfa nni dwuma koraa bio.,"Nonverbal communication that was used in the past is not really there anymore; however, that does not mean that it is no longer in use.",The syntax that was previously used for speech no longer exists but that does not mean it should not be used at all anymore.,0.529296875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,52.9296875,,
"Ɛnnɛ nso, nnipa binom ahyɛ da afa abɛɛfo kwan so ayɛ mfuo a wɔde yɛn akɔkono tɔn ma nkurɔfoɔ kɔtɔ di.","Today, some people have used technology to make farms for palm weevil larvae production where people go and buy from.","Today again, some people have set aside a day to use the abattoir route to sell our hearts to the villagers to buy and eat.",0.330078125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,33.0078125,,
"Kae sɛ, saa yadeɛ a yɛreka ho asɛm yi nka nyarewa a yɛnya firi nna mu nkitahodie mu, ɛfiri sɛ ɔbaa bi bɛtumi anya yadeɛ yi wɔ berɛ a ɔne barima biara nhyiaa wɔ nna mu da.","remember that, this disease that we are talking about is not part of sexually transmitted diseases, because a woman can contract this disease even when she had not had any sexual affair with any man.","Note that, this disease we are talking about is not an illness that we get from sexual contact, because a woman can get this disease even if she has never met any man sexually.",0.87646484375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,87.646484375,,
Afei te asikyire nnuanedie nso so. Yei ne kakra a yɛbɛtumi asua afa dwonsɔtoa a ɛkyi nsuo no ahonhono ho.,Then sit on the asikyire diet as well. Here is a little we can learn about the inflammation of the urinary tract.,Now it also applies to sugary foods. This is a little that we can learn from the rejection of sugary drinks.,0.2230224609375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,22.30224609375,,
"Ɔbaapanin no de ne nsateaa akyerɛkyerɛkwan no di kan bɔ nsa no mu de ka abɔfra no kɛtrɛma so ka sɛ, ""Asomasi (Ɔbɔ abɔfra no din a wɔde ato dwa no frɛ no), wohunu sɛ ɛyɛ nsa a, ka sɛ nsa na nse sɛ ɛyɛ nsuo.""",the old woman dips her finger in the alcohol and use it to touch the tongue of the child and say if u see alcohol say alcohol don't say its water.,"The old woman first dipped her fingertips into the drink and touched it to the baby's lips, saying, ""Asomasi (She calls the baby by the name that has been publicly given to him), if you taste that it is drink, say that it is drink and not water.""",0.69873046875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,69.873046875,,
"Ɛnnε, yεnhunu saa nneεma yinom nyinaa bio εfiri sε yεmfa saa mmara no nyε adwuma seesei.","Today, we don't see all these things because we no longer abiding by these laws.","Today, we will not see all these things again because we are not using those laws now.",0.76904296875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,76.904296875,,
"Wotumi hwɛ w'adidie mu yie na wodi nnuane pa a, ɛbɛboa ama w'adwene no ayɛ adwuma yie ɛfiri sɛ, wobɛtumi asusu nneɛma ho yie na wobɛtumi nso akae nneɛma ntɛm.",Being able to control your diet and eat healthy foods will help your mind to work better because you will be able to think clearly and remember things faster.,"If you take good care of your diet and eat nutritious food, it will help your brain function well because you will be able to think clearly and also remember things quickly.",0.8349609375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,83.49609375,,
"Abᴐdeε mu nyansapε adesua kyerε sε, mframa a εfiri nnua ne aduadeε mu no na nnipa home kᴐ ne mu, na nnua ne aduadeε nso ahome deε nnipa home ba abᴐntene no.","Scientific study shows that the air from trees and plants is breathed in by humans, and the air from humans is breathed in by trees and plants.","The study of nature's wisdom shows that the air that comes from trees and plants is what humans breathe in, and trees and plants in turn breathe in what humans breathe out.",0.837890625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,83.7890625,,
"Nanso ayamtim a aba onipa bi so atenaseε na ayε sε yadeε koankorᴐ no kyerε sε, akwaa no ahodoᴐ a εboa yam aduane a yεdie no ma no yε adwuma no nyε adwuma sεdeε anka εsε sε εyε.","However, the presence of constipation as a chronic disease means that the various organs that help digestion are not working as they should.",But the inflammation that has come upon a person's gut lining and has become like a chronic disease means that the various types of bacteria that help digest the food we eat are not functioning as they should.,0.6630859375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,66.30859375,,
Sɛ ɛkɔba no saa a agye sɛ ɔsoa nneɛma no wɔ n’apampam de kɔ dwa so anaa de kɔ fie.,If that happens he has to carry the items on his shoulders to the market or home.,"If it comes to that, except that he carries the goods on his back to the market or to the house.",0.72900390625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,72.900390625,,
"Afei sɛdeɛ na wɔde ntoma binom bu nnipa binom bɛ no so ate, obi de ntoma no fɛ na ɛfira, na mmom ɛnyɛ ne din.","Also, the art of communicating with someone using symbols from the prints in a cloth has reduced; people wear the cloth based on how nice it is, not its name.","Now as for how some people are respected because of certain clothes, some people it is the beauty of the cloth that stands out, and not their name/reputation.",0.472900390625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,47.2900390625,,
Mogya a nananom hwie guiɛ nya de too hɔ maa yɛn,The blood shed by the ancestors got laid down for us,The blood that our ancestors shed and used to establish this place for us,0.64501953125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,64.501953125,,
Kyɛ ma afoforɔ nso nhunu saa mfasoɔ yinom bi.,Share for others to benefit from these vital information.,Share so that others can also see some of these benefits.,0.615234375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,61.5234375,,
Megye di sɛ woahunu sɛ mfasoɔ bebree wɔ bragorɔ so pa ara.,"Certainly, the rite of menarche holds significant benefits for young women and you will agree with me as well",I believe you have seen that there are many benefits in marriage indeed.,0.3603515625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,36.03515625,,
"Wɔn nnyesoɔ ne “Ofori-na”, anaa “Ofoona”.","their response is ""Ofori-na' or ""Ofoona"".","Their surname is ""Ofori-na"", or ""Ofoona"".",0.64892578125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,64.892578125,,
"Ↄde kaa ho sɛ, ɛho hia nso sɛ aban no boa wɔn a wɔyɛ nneɛma no sɛdeɛ ɛbɛyɛ a wɔbɛtumi ayɛ nneɛma a ɛsom bo pa ara a yɛbɛtumi de amane aman afoforɔ ama mfasoɔ aba so ama ɔman no na ɔman no agye din wɔ wiase aman nyinaa dwa so.",He added that it is also important for the government to support the manufacturing sector to develop a competitive export product that will be able to compete on the international market.,He added that it is also necessary for the government to support those who make the products so that they will be able to make very high quality products that we can export to other countries for the benefit of the nation and for the nation to gain recognition in the global market.,0.81689453125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,81.689453125,,
"Hyɛ no nso sɛ mmɔfra taa nya wɔn resose mogya firi wɔn agyanom hɔ, sɛ ɛyɛ 'positive' anaa 'negative'.","Note thar, children mostly get their resource blood from their fathers, either positive or negative.","Ensure also that children regularly get their blood type from their parents tested, whether it is 'positive' or 'negative'.",0.5146484375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,51.46484375,,
"Ↄkasamafo no daa no adi sɛ, sɛ wɔwie saa akwankyerɛ yi a, wɔde ɛho asɛm bɛba abɛto wɔn nyinaa anim ama wɔasi gyinaeɛ.","The Speaker further clarified that once the Adhoc committee completes its investigation, the findings will be presented to the entire house for a collective decision to be made on the matter.","The spokesperson revealed that once this roadmap is completed, the matter will be brought before all of them to make a decision.",0.5849609375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,58.49609375,,
"Ɛno nti, ɛho hia pa ara sɛ yɛtaa di mmire.","Therefore, it is very important to eat millet regularly.","Therefore, it is very important that we regularly eat mushrooms.",0.509765625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,50.9765625,,
"Amanebɔ a Asoeɛ a Kuayɔ ho Nsɛm so no de bɛtoo dwa kyerɛɛ mu sɛ, atirimpɔ a wɔde abue saa dwa yi nyinaa ne sɛ ɛbɛboa ama nnuane boɔ a ahuri kɔ soro wɔ ɔman yi mu no bɛtumi aba fam sɛdeɛ mmoborɔfoɔ ne wɔn a wɔn nsam nhyɛda nni bi no nyinaa bɛnya wɔn so ne wɔn deɛ atɔ.",The report released by the Ministry of Agriculture explained that the overall objective of the opening of these markets is to help bring down the soaring food prices in this country as the poor and the underprivileged all who do not have it will have theirs on them and theirs will be bought.,The news about the opening of the Kumasi Market was explained that the main purpose of opening this market is to help bring down the high food prices in the country so that the poor and those with limited income can afford and get what they need.,0.828125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,82.8125,,
Ԑsԑ sԑ onipa no te nnuro a wᴐde te yaw biara soᴐ no so.,The person should stay on any pain medication.,The person should be taking the medications that are used to treat every pain/illness.,0.740234375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,74.0234375,,
"Asɛm no kae sɛ wɔn a wonnim akenkan ne akyerɛw no mu ɔpepem 4.6 yɛ mmea na ɔpepem 3.3 yɛ mmarima, na ɛkyerɛ sɛ mmea wɔ ɔhaw bi a na ɛkɔ so tra hɔ bere tenten.","The news stated that 4.6 million of the illiterate are women and 3.3 million are men, this shows that women have some challenges which can last long.","The report stated that of those who cannot read and write, 4.6 million are women and 3.3 million are men, indicating that women have a problem that has persisted for a long time.",0.76416015625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,76.416015625,,
Woyɛ ɔbarima? Ɛnneɛ saa apɔmuden adesua yi ho hia wo  papaapa.,Are you a man? Then this exercise is very important to you,Are you a man? Then this strength training course is very important for you.,0.669921875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,66.9921875,,
"Sɛ yɛhwɛ mu a, Aisha Huang opeemu no ankasa deɛ, NPP mu nnipa titire, Nkrabea Effah Dartey na ↄregyina n’afa adi n’asɛm no.","In fact, Aisha Huang's appeal itself is being defended by NPP figure, Nkrabea Effah Dartey.","Looking at it closely, as for Aisha Huang's deportation itself, a prominent NPP member, Nkrabea Effah Dartey, is the one standing on her side defending her case.",0.82568359375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,82.568359375,,
Atadwe yε aduadeε a wᴐdii kwan duaa no wᴐ Egypt no mu baako.,Tiger nuts is one of the first crops to be grown in Egypt.,Tiger nuts are one of the oldest cultivated foods in Egypt.,0.9482421875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,94.82421875,,
Ɛsɛ sɛ woyɛ yei berɛ a woremma no ntwetwe w'adwene mfiri nneɛma a ɛho hia pa ara woresusu ho no so.,You need to do this while not letting it distract you from the more important things you are thinking about.,You should do this while not allowing yourself to be distracted from the things you are really focused on that are very important.,0.84228515625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,84.228515625,,
"Obi wu patuwuo a, Akanfoɔ gye di sɛ wato ne kɔn awu nti wɔyɛ no ayi pa.","When someone dies unprepared, Akans believe that he has locked his neck dead so they give him a good funeral.","If someone dies suddenly, the Akan people believe that they have been killed by a witch, so they give them a good funeral.",0.77734375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,77.734375,,
Nsɛnkyerɛnneɛ bɛn na ɛbɛda adi ama obi ahunu sɛ ɔwɔ ayamtim?,What are the symptoms of constipation?,What signs will be revealed for someone to know that they have diabetes?,0.40771484375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,40.771484375,,
"Deɛ ɛteɛ ne sɛ, prɛkɛsɛ yɛ aduaba bi a ɛtu hua yie, na sɛ obi de reyɛ aduane na wonam akyiri koraa a wotumi te.","The fact is that the Aidan fruit is one that has a strong scent; therefore, the aroma from food being prepared with it can be sensed from quite a distance away.","The truth is that prekese is a fruit that has a very strong aroma, and if someone uses it to cook food, you can still perceive the smell even from a distance.",0.568359375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,56.8359375,,
"Ɛsiane yei nti, sɛ wowe karɔto a, ɛmma ɛkɔm nne wo ntɛm.","For this reason, eating carrots prevents you from feeling hungry quickly.","Because of this, if you eat carrots, it will not make you feel hungry quickly.",0.939453125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,93.9453125,,
"Animdefoɔ kyerɛ sɛ, ahoɔdennuro bi a wɔfrɛ no Omega 3 fati ased wɔ salmɔn mu a ɛboa apemfoɔ nipadua pa ara.",Experts says that salmon contains Omega 3 fatty acid which is very helpful for the body of pregnant women..,Experts say that a certain fatty acid called Omega 3 found in salmon greatly benefits the body of the elderly.,0.55810546875,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,55.810546875,,
Owura Sarpong a wↄde saa kwaadu yi abↄ no no gyee apoobↄ nsɛm a wↄaka afa ne ho sɛ ↄyɛ no nyinaa too mu.,Mr Sarpong who was found guilty accepted all the fraud cases on him.,"Mr. Sarpong, who was accused with this banana, accepted all the allegations made against him in their entirety.",0.69580078125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,69.580078125,,
"Wɔsan kyerɛ sɛ, aduaneduro bi a wɔfrɛ no folate nso ahyɛ no ma, na saa aduaneduro yi boa ɔpemfoɔ no ne abɔfra a ɔhyɛ yafunu mu no nyinaa.","It is also said to be rich in folate, which helps both the pregnant woman and the unborn child.","They also indicate that it has been enriched with a nutrient called folate, and this nutrient benefits both the pregnant woman and the unborn child in the womb.",0.9111328125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,91.11328125,,
"Ansa na Asanteman rebɛkɔ ɔko yi no, Ɔkɔmfo Anɔkye hwɛɛ pɛtɛtakra mu.","Before the Asanteman went to this battle, the Wizard of the Morning looked into the peat.","Before the Asante nation went to this war, Okomfo Anokye consulted the oracle/divination.",0.437744140625,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,43.7744140625,,
"Mpaneɛ no bi bɛtumi ayɛ deɛ ɛbɛbɔ wo ho ban afiri papuu, ntoburo, atiridii ne nyarewa afoforɔ ho.","Some of the vaccinations can be used to protect you from flu, measles, malaria and other diseases.","Some of the herbs can protect you from colds, measles, chickenpox and other diseases.",0.60986328125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,60.986328125,,
"Sԑ wɔpɔre nnuaba ho a, wɔtwe ԑmu nnepa no ne deԑ ԑboa nipadua no firi mu.","When fruit is peeled, the nutrients and nutrients are extracted.","When fruits are being selected, they pull out the good ones and those that benefit the body from among them.",0.72705078125,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,72.705078125,,
"Ɛte saa deɛ a ɛnneɛ na yɛrebisa sɛ, ɛdeɛn na ɔbaa bi taa yɛ a ɛkɔfa wei ba?","if it is so then we are asking that, what has been the cause of this disease.?","So what is it that we are asking today, what does a woman usually do that leads to this?",0.12255859375,twi-eng,twi,eng,claude-sonnet-4-6,output/twi-eng/twi-eng_claude-sonnet-4-6.csv,12.255859375,,
